1.000000000000000000e+00 -2.506927471046400679e+00 6.284685345087102526e+00 -1.575525033848158607e+01 3.949726988675259065e+01 -9.901679091043382641e+01 2.482279132282241108e+02 -6.222893747523572756e+02 1.560034328506972997e+03 -3.910892913909555773e+03 9.804324882200571665e+03
1.000000000000000000e+00 -2.443460952792061214e+00 5.970501427819487894e+00 -1.458868710746616770e+01 3.564688729959453894e+01 -8.710177720513850375e+01 2.128297915195495591e+02 -5.200412851688943192e+02 1.270700574149994509e+03 -3.104907235625964859e+03 7.586719592293585265e+03
1.000000000000000000e+00 -2.379994434537722192e+00 5.664373508430531778e+00 -1.348117742520757645e+01 3.208512724300960883e+01 -7.636242426979751485e+01 1.817421447699263695e+02 -4.325452930733737276e+02 1.029455390200117336e+03 -2.450098099281138275e+03 5.831219840360560738e+03
1.000000000000000000e+00 -2.316527916283382726e+00 5.366301586920230626e+00 -1.243118743329653242e+01 2.879719272178259004e+01 -6.670950085060201218e+01 1.545344210017496209e+02 -3.579833002772420514e+02 8.292783086554879901e+02 -1.921046352368705584e+03 4.450157503736470971e+03
1.000000000000000000e+00 -2.253061398029043261e+00 5.076285663288587102e+00 -1.143718327332377349e+01 2.576867613530924928e+01 -5.805840947877749869e+01 1.308091612275970874e+02 -2.947210716704564106e+02 6.640246697664563271e+02 -1.496088350789785864e+03 3.370778911205400618e+03
1.000000000000000000e+00 -2.189594879774704239e+00 4.794325737535601206e+00 -1.049763108688003577e+01 2.298555927759629114e+01 -5.032906290298279117e+01 1.102002584362301292e+02 -2.412939216218186402e+02 5.283359353038929385e+02 -1.156841658742383288e+03 2.533014572692398360e+03
1.000000000000000000e+00 -2.126128361520365218e+00 4.520421809661272938e+00 -9.610997015556046463e+00 2.043421333726129774e+01 -4.344576052170895508e+01 9.237126363302722609e+01 -1.963931633996538721e+02 4.175570747127074469e+02 -8.877799391001653930e+02 1.887534107309684259e+03
1.000000000000000000e+00 -2.062661843266025752e+00 4.254573879665598746e+00 -8.775747200942531023e+00 1.810139889753278553e+01 -3.733706481567858049e+01 7.701373893485065025e+01 -1.588533007081675237e+02 3.276606420476010726e+02 -6.758531038916343050e+02 1.394056409050183220e+03
1.000000000000000000e+00 -1.999195325011686508e+00 3.996781947548583069e+00 -7.990347784630230876e+00 1.597426593625024438e+01 -3.193567778024491943e+01 6.384565771934524037e+01 -1.276399404348112938e+02 2.551771722020448578e+02 -5.101490097160301502e+02 1.019887515283628886e+03
1.000000000000000000e+00 -1.935728806757347265e+00 3.747046013310223689e+00 -7.253264908209874129e+00 1.404035382586403991e+01 -2.717831735779075331e+01 5.260985182866879484e+01 -1.018384057039898920e+02 1.971315355554549740e+02 -3.815931920950044400e+02 7.386609344007900972e+02
1.000000000000000000e+00 -1.872262288503008021e+00 3.505366076950521048e+00 -6.562964713272194217e+00 1.228759133343548626e+01 -2.300559387012765100e+01 4.307250582765596647e+01 -8.064302833244630619e+01 1.509849007775188454e+02 -2.826833358591170509e+02 5.292573493172549206e+02
1.000000000000000000e+00 -1.808795770248668777e+00 3.271742138469475147e+00 -5.917913341407921024e+00 1.070429662063681420e+01 -1.936188645089498905e+01 3.502169831641386821e+01 -6.334709978165432886e+01 1.145819661425767180e+02 -2.072553757054689356e+02 3.748826469373508985e+02
1.000000000000000000e+00 -1.745329251994329534e+00 3.046174197867085987e+00 -5.316576934207787986e+00 9.279177243751183468e+00 -1.619521947795905703e+01 2.826599029735027813e+01 -4.933345970255333413e+01 8.610313032094981622e+01 -1.502783120374336079e+02 2.622851339392644263e+02
1.000000000000000000e+00 -1.681862733739990290e+00 2.828662255143353566e+00 -4.757421633262526761e+00 8.001330153672682854e+00 -1.345713900581215583e+01 2.263306059663428726e+01 -3.806570116795819558e+01 6.402128422807170693e+01 -1.076750121093696038e+02 1.810945902217509342e+02
1.000000000000000000e+00 -1.618396215485650824e+00 2.619206310298276996e+00 -4.238913580162866346e+00 6.860241695906314163e+00 -1.110258919797164268e+01 1.796838834008917374e+01 -2.907997168797681553e+01 4.706291612625155096e+01 -7.616644534844411396e+01 1.232674868989166015e+02
1.000000000000000000e+00 -1.554929697231311581e+00 2.417806363331858499e+00 -3.759518916499545060e+00 5.845787610568025983e+00 -9.089788759379093364e+00 1.413398248351791331e+01 -2.197734910376917128e+01 3.417323278787063146e+01 -5.313697451225880997e+01 8.262425969013450811e+01
1.000000000000000000e+00 -1.491463178976972337e+00 2.224462414244096298e+00 -3.317703783863290568e+00 4.948233032384673713e+00 -7.380107368799309064e+00 1.100715839746079716e+01 -1.641677145497995838e+01 2.448501014278282284e+01 -3.651849106483827967e+01 5.446598477500585744e+01
1.000000000000000000e+00 -1.427996660722633093e+00 2.039174463034990836e+00 -2.911934323844835415e+00 4.158232490694043548e+00 -5.937942111219451924e+00 8.479361506385679093e+00 -1.210849991617878629e+01 1.729089744666358897e+01 -2.469134381473310924e+01 3.525915651619332181e+01
1.000000000000000000e+00 -1.364530142468293850e+00 1.861942509704542337e+00 -2.540676678034911706e+00 3.466829909444849811e+00 -4.730593910248122924e+00 6.455037982310514622e+00 -8.808093897640414838e+00 1.201890962102138438e+01 -1.640016445748585738e+01 2.237851874367662575e+01
1.000000000000000000e+00 -1.301063624213954606e+00 1.692766554252750577e+00 -2.202396988024251545e+00 2.865458607196730512e+00 -3.728143960514448629e+00 4.850552492858295039e+00 -6.310877405798245299e+00 8.210853029557824811e+00 -1.068284220052463240e+01 1.389905739032035648e+01
1.000000000000000000e+00 -1.237597105959615362e+00 1.531646596679615335e+00 -1.895561395403586147e+00 2.345941297120248237e+00 -2.903330160067165266e+00 3.593153003744390617e+00 -4.446875758704156745e+00 5.503440569534233440e+00 -6.811042121676304184e+00 8.429326018355633110e+00
1.000000000000000000e+00 -1.174130587705276119e+00 1.378582636985137055e+00 -1.618636041763648281e+00 1.900490086996894146e+00 -2.231423542773714797e+00 2.619982635696290973e+00 -3.076201751827704278e+00 3.611862570773462178e+00 -4.240798322932934461e+00 4.979251027244795402e+00
1.000000000000000000e+00 -1.110664069450936875e+00 1.233574675169315515e+00 -1.370087068695169608e+00 1.521706479219082420e+00 -1.690104710719323666e+00 1.877138575805722409e+00 -2.084870369527719536e+00 2.315590608897335478e+00 -2.571843288860287569e+00 2.856453933195648442e+00
1.000000000000000000e+00 -1.047197551196597409e+00 1.096622711232150271e+00 -1.148380617788881120e+00 1.202581370790152038e+00 -1.259340266606094438e+00 1.318778043313172166e+00 -1.381021137529394149e+00 1.446201953371520910e+00 -1.514459144106392374e+00 1.585937907095508859e+00
1.000000000000000000e+00 -9.837310329422583877e-01 9.677267451736426551e-01 -9.519828306355171410e-01 9.364950533243723285e-01 -9.212592461521000864e-01 9.062713098248117438e-01 -8.915272117398955753e-01 8.770229849010189316e-01 -8.627547268507820277e-01 8.487185986207358424e-01
1.000000000000000000e+00 -9.202645146879189220e-01 8.468867769937908907e-01 -7.793598488258067780e-01 7.172172130469309792e-01 -6.600295504904556410e-01 6.074017739617844081e-01 -5.589702987355225083e-01 5.144005306908067121e-01 -4.733845547313831892e-01 4.356390075206329482e-01
1.000000000000000000e+00 -8.567979964335799004e-01 7.341028066925967543e-01 -6.289778139504844656e-01 5.389069307939480247e-01 -4.617343785684245860e-01 3.956130904419302707e-01 -3.389605032535424889e-01 2.904206800577531222e-01 -2.488318567963606065e-01 2.131986363519692285e-01
1.000000000000000000e+00 -7.933314781792404347e-01 6.293748342700586917e-01 -4.993028676002801425e-01 3.961126820124638015e-01 -3.142486595464913379e-01 2.493033535938628531e-01 -1.977801980216610800e-01 1.569052568511072610e-01 -1.244778793517823112e-01 9.875222002676661837e-02
1.000000000000000000e+00 -7.298649599249014130e-01 5.327028597261779241e-01 -3.888011513659272445e-01 2.837723367604479963e-01 -2.071154851974600086e-01 1.511663353034706503e-01 -1.103310112582618213e-01 8.052673911048510713e-02 -5.877364521375720574e-02 4.289682420857927891e-02
1.000000000000000000e+00 -6.663984416705619473e-01 4.440868830609533413e-01 -2.959388068381563763e-01 1.972131597067928455e-01 -1.314225423055344066e-01 8.757977739279163010e-02 -5.836302717641105031e-02 3.889303036153698295e-02 -2.591825482477409792e-02 1.727188462604998392e-02
1.000000000000000000e+00 -6.029319234162229257e-01 3.635269042743861090e-01 -2.191819756077007797e-01 1.321518101313186866e-01 -7.967854506541147130e-02 4.804073843129473553e-02 -2.896529482471619371e-02 1.746410092098410125e-02 -1.052966395902397469e-02 6.348670543740805687e-03
1.000000000000000000e+00 -5.394654051618834600e-01 2.910229233664750614e-01 -1.569967992652912259e-01 8.469434192476921197e-02 -4.568966748136471523e-02 2.464799497954614851e-02 -1.329674059806893252e-02 7.173131554069721652e-03 -3.869656320095713354e-03 2.087545714557677030e-03
1.000000000000000000e+00 -4.759988869075444384e-01 2.265749403372212811e-01 -1.078494194016606234e-01 5.133620358881538226e-02 -2.443597576633520924e-02 1.163149726527529064e-02 -5.536579751339185118e-03 2.635405798912301284e-03 -1.254450226831943255e-03 5.971169116529216310e-04
1.000000000000000000e+00 -4.125323686532049727e-01 1.701829551866238244e-01 -7.020597760754015981e-02 2.896223823605241152e-02 -1.194786074101712205e-02 4.928879291830430207e-03 -2.033322249064538692e-03 8.388112436418561097e-04 -3.460367891925155153e-04 1.427513762867381941e-04
1.000000000000000000e+00 -3.490658503988659511e-01 1.218469679146834683e-01 -4.253261547366232048e-02 1.484668359000190264e-02 -5.182470232946902004e-03 1.809023379030419345e-03 -6.314682841926833219e-04 2.204240136216317520e-04 -7.694249576316609788e-05 2.685799771538071467e-05
1.000000000000000000e+00 -2.855993321445264854e-01 8.156697852139956073e-02 -2.329547459075865037e-02 6.653171985110457008e-03 -1.900141475590220140e-03 5.426791364086819974e-04 -1.549887989270879525e-04 4.426469746345862568e-05 -1.264196803314329915e-05 3.610537627258179246e-06
1.000000000000000000e+00 -2.221328138901874638e-01 4.934298700677266364e-02 -1.096069654956137104e-02 2.434730366750535724e-03 -5.408335074301845718e-04 1.201368688515665022e-04 -2.668634072995488272e-05 5.927911958777197618e-06 -1.316783763896471833e-06 2.925008827592355225e-07
1.000000000000000000e+00 -1.586662956358479981e-01 2.517499337080231908e-02 -3.994422940802233937e-03 6.337802912199406525e-04 -1.005595710548769396e-04 1.595541463000716640e-05 -2.531586534677251228e-06 4.016774575388327245e-07 -6.373267422811222054e-08 1.011222733074084346e-08
1.000000000000000000e+00 -9.519977738150853241e-02 9.062997613488783799e-03 -8.627953552132753201e-04 8.213792574210339358e-05 -7.819512245227122252e-06 7.444158249776019482e-07 -7.086822081713972553e-08 6.746638845215290198e-09 -6.422785161379334274e-10 6.114477175325689278e-11
1.000000000000000000e+00 -3.173325912716951080e-02 1.006999734832087065e-03 -3.195538352641760294e-05 1.014048465951893609e-06 -3.217906273756016557e-08 1.021146536320441343e-09 -3.240430764386817751e-11 1.028294291299388687e-12 -3.263112920479262733e-14 1.035492078667833244e-15
1.000000000000000000e+00 3.173325912716995489e-02 1.006999734832115254e-03 3.195538352641894464e-05 1.014048465951950361e-06 3.217906273756242212e-08 1.021146536320527370e-09 3.240430764387136345e-11 1.028294291299504000e-12 3.263112920479674834e-14 1.035492078667978395e-15
1.000000000000000000e+00 9.519977738150897650e-02 9.062997613488868801e-03 8.627953552132874631e-04 8.213792574210492501e-05 7.819512245227303518e-06 7.444158249776227005e-07 7.086822081714202840e-08 6.746638845215541661e-09 6.422785161379604142e-10 6.114477175325974914e-11
1.000000000000000000e+00 1.586662956358484422e-01 2.517499337080245786e-02 3.994422940802267764e-03 6.337802912199478082e-04 1.005595710548783626e-04 1.595541463000743745e-05 2.531586534677301626e-06 4.016774575388418301e-07 6.373267422811383519e-08 1.011222733074112801e-08
1.000000000000000000e+00 2.221328138901874638e-01 4.934298700677266364e-02 1.096069654956137104e-02 2.434730366750535724e-03 5.408335074301845718e-04 1.201368688515665022e-04 2.668634072995488272e-05 5.927911958777197618e-06 1.316783763896471833e-06 2.925008827592355225e-07
1.000000000000000000e+00 2.855993321445269295e-01 8.156697852139981053e-02 2.329547459075875793e-02 6.653171985110497774e-03 1.900141475590234668e-03 5.426791364086869848e-04 1.549887989270896330e-04 4.426469746345916778e-05 1.264196803314347364e-05 3.610537627258234727e-06
1.000000000000000000e+00 3.490658503988659511e-01 1.218469679146834683e-01 4.253261547366232048e-02 1.484668359000190264e-02 5.182470232946902004e-03 1.809023379030419345e-03 6.314682841926833219e-04 2.204240136216317520e-04 7.694249576316609788e-05 2.685799771538071467e-05
1.000000000000000000e+00 4.125323686532054168e-01 1.701829551866241852e-01 7.020597760754038186e-02 2.896223823605253295e-02 1.194786074101718450e-02 4.928879291830461432e-03 2.033322249064553871e-03 8.388112436418632654e-04 3.460367891925188221e-04 1.427513762867397120e-04
1.000000000000000000e+00 4.759988869075444384e-01 2.265749403372212811e-01 1.078494194016606234e-01 5.133620358881538226e-02 2.443597576633520924e-02 1.163149726527529064e-02 5.536579751339185118e-03 2.635405798912301284e-03 1.254450226831943255e-03 5.971169116529216310e-04
1.000000000000000000e+00 5.394654051618839041e-01 2.910229233664755610e-01 1.569967992652916422e-01 8.469434192476951728e-02 4.568966748136491646e-02 2.464799497954627688e-02 1.329674059806901232e-02 7.173131554069770224e-03 3.869656320095742411e-03 2.087545714557694377e-03
1.000000000000000000e+00 6.029319234162229257e-01 3.635269042743861090e-01 2.191819756077007797e-01 1.321518101313186866e-01 7.967854506541147130e-02 4.804073843129473553e-02 2.896529482471619371e-02 1.746410092098410125e-02 1.052966395902397469e-02 6.348670543740805687e-03
1.000000000000000000e+00 6.663984416705623914e-01 4.440868830609539519e-01 2.959388068381569870e-01 1.972131597067934006e-01 1.314225423055348785e-01 8.757977739279200480e-02 5.836302717641134175e-02 3.889303036153719806e-02 2.591825482477425752e-02 1.727188462605010189e-02
1.000000000000000000e+00 7.298649599249014130e-01 5.327028597261779241e-01 3.888011513659272445e-01 2.837723367604479963e-01 2.071154851974600086e-01 1.511663353034706503e-01 1.103310112582618213e-01 8.052673911048510713e-02 5.877364521375720574e-02 4.289682420857927891e-02
1.000000000000000000e+00 7.933314781792408787e-01 6.293748342700593579e-01 4.993028676002809196e-01 3.961126820124646342e-01 3.142486595464921706e-01 2.493033535938636580e-01 1.977801980216618294e-01 1.569052568511079548e-01 1.244778793517829357e-01 9.875222002676715960e-02
1.000000000000000000e+00 8.567979964335799004e-01 7.341028066925967543e-01 6.289778139504844656e-01 5.389069307939480247e-01 4.617343785684245860e-01 3.956130904419302707e-01 3.389605032535424889e-01 2.904206800577531222e-01 2.488318567963606065e-01 2.131986363519692285e-01
1.000000000000000000e+00 9.202645146879193661e-01 8.468867769937917789e-01 7.793598488258079993e-01 7.172172130469324225e-01 6.600295504904573063e-01 6.074017739617862954e-01 5.589702987355246178e-01 5.144005306908088215e-01 4.733845547313853541e-01 4.356390075206351686e-01
1.000000000000000000e+00 9.837310329422583877e-01 9.677267451736426551e-01 9.519828306355171410e-01 9.364950533243723285e-01 9.212592461521000864e-01 9.062713098248117438e-01 8.915272117398955753e-01 8.770229849010189316e-01 8.627547268507820277e-01 8.487185986207358424e-01
1.000000000000000000e+00 1.047197551196598297e+00 1.096622711232152048e+00 1.148380617788884006e+00 1.202581370790156035e+00 1.259340266606099767e+00 1.318778043313178827e+00 1.381021137529402365e+00 1.446201953371530680e+00 1.514459144106403921e+00 1.585937907095522403e+00
1.000000000000000000e+00 1.110664069450937319e+00 1.233574675169316626e+00 1.370087068695171384e+00 1.521706479219084862e+00 1.690104710719326997e+00 1.877138575805726850e+00 2.084870369527725309e+00 2.315590608897343028e+00 2.571843288860296894e+00 2.856453933195659989e+00
1.000000000000000000e+00 1.174130587705276341e+00 1.378582636985137722e+00 1.618636041763649391e+00 1.900490086996895922e+00 2.231423542773717017e+00 2.619982635696294082e+00 3.076201751827708719e+00 3.611862570773468395e+00 4.240798322932942455e+00 4.979251027244806060e+00
1.000000000000000000e+00 1.237597105959615362e+00 1.531646596679615335e+00 1.895561395403586147e+00 2.345941297120248237e+00 2.903330160067165266e+00 3.593153003744390617e+00 4.446875758704156745e+00 5.503440569534233440e+00 6.811042121676304184e+00 8.429326018355633110e+00
1.000000000000000000e+00 1.301063624213955272e+00 1.692766554252752131e+00 2.202396988024254654e+00 2.865458607196735841e+00 3.728143960514457511e+00 4.850552492858309250e+00 6.310877405798267503e+00 8.210853029557858562e+00 1.068284220052468214e+01 1.389905739032042753e+01
1.000000000000000000e+00 1.364530142468294294e+00 1.861942509704543447e+00 2.540676678034913927e+00 3.466829909444853808e+00 4.730593910248130030e+00 6.455037982310526168e+00 8.808093897640432601e+00 1.201890962102141280e+01 1.640016445748590002e+01 2.237851874367669325e+01
1.000000000000000000e+00 1.427996660722633315e+00 2.039174463034991724e+00 2.911934323844837191e+00 4.158232490694046213e+00 5.937942111219456365e+00 8.479361506385686198e+00 1.210849991617879695e+01 1.729089744666360673e+01 2.469134381473313766e+01 3.525915651619336444e+01
1.000000000000000000e+00 1.491463178976972337e+00 2.224462414244096298e+00 3.317703783863290568e+00 4.948233032384673713e+00 7.380107368799309064e+00 1.100715839746079716e+01 1.641677145497995838e+01 2.448501014278282284e+01 3.651849106483827967e+01 5.446598477500585744e+01
1.000000000000000000e+00 1.554929697231312247e+00 2.417806363331860275e+00 3.759518916499549501e+00 5.845787610568035753e+00 9.089788759379112904e+00 1.413398248351794884e+01 2.197734910376923523e+01 3.417323278787074514e+01 5.313697451225900892e+01 8.262425969013486338e+01
1.000000000000000000e+00 1.618396215485651268e+00 2.619206310298278773e+00 4.238913580162870787e+00 6.860241695906323045e+00 1.110258919797165866e+01 1.796838834008920571e+01 2.907997168797687237e+01 4.706291612625165754e+01 7.616644534844431291e+01 1.232674868989169568e+02
1.000000000000000000e+00 1.681862733739990290e+00 2.828662255143353566e+00 4.757421633262526761e+00 8.001330153672682854e+00 1.345713900581215583e+01 2.263306059663428726e+01 3.806570116795819558e+01 6.402128422807170693e+01 1.076750121093696038e+02 1.810945902217509342e+02
1.000000000000000000e+00 1.745329251994329312e+00 3.046174197867085098e+00 5.316576934207785321e+00 9.279177243751178139e+00 1.619521947795904637e+01 2.826599029735025326e+01 4.933345970255328439e+01 8.610313032094971675e+01 1.502783120374334374e+02 2.622851339392641421e+02
1.000000000000000000e+00 1.808795770248669221e+00 3.271742138469476480e+00 5.917913341407924577e+00 1.070429662063682308e+01 1.936188645089501037e+01 3.502169831641391085e+01 6.334709978165442124e+01 1.145819661425769169e+02 2.072553757054693619e+02 3.748826469373518080e+02
1.000000000000000000e+00 1.872262288503008243e+00 3.505366076950521492e+00 6.562964713272195105e+00 1.228759133343548982e+01 2.300559387012766166e+01 4.307250582765599489e+01 8.064302833244637725e+01 1.509849007775189875e+02 2.826833358591173351e+02 5.292573493172554890e+02
1.000000000000000000e+00 1.935728806757347265e+00 3.747046013310223689e+00 7.253264908209874129e+00 1.404035382586403991e+01 2.717831735779075331e+01 5.260985182866879484e+01 1.018384057039898920e+02 1.971315355554549740e+02 3.815931920950044400e+02 7.386609344007900972e+02
1.000000000000000000e+00 1.999195325011687174e+00 3.996781947548585734e+00 7.990347784630238870e+00 1.597426593625026570e+01 3.193567778024497272e+01 6.384565771934536116e+01 1.276399404348115780e+02 2.551771722020455115e+02 5.101490097160316282e+02 1.019887515283632183e+03
1.000000000000000000e+00 2.062661843266026196e+00 4.254573879665600522e+00 8.775747200942536352e+00 1.810139889753280329e+01 3.733706481567862312e+01 7.701373893485076394e+01 1.588533007081678079e+02 3.276606420476017547e+02 6.758531038916358966e+02 1.394056409050186858e+03
1.000000000000000000e+00 2.126128361520365218e+00 4.520421809661272938e+00 9.610997015556046463e+00 2.043421333726129774e+01 4.344576052170895508e+01 9.237126363302722609e+01 1.963931633996538721e+02 4.175570747127074469e+02 8.877799391001653930e+02 1.887534107309684259e+03
1.000000000000000000e+00 2.189594879774704239e+00 4.794325737535601206e+00 1.049763108688003577e+01 2.298555927759629114e+01 5.032906290298279117e+01 1.102002584362301292e+02 2.412939216218186402e+02 5.283359353038929385e+02 1.156841658742383288e+03 2.533014572692398360e+03
1.000000000000000000e+00 2.253061398029044149e+00 5.076285663288590655e+00 1.143718327332378593e+01 2.576867613530928836e+01 5.805840947877761238e+01 1.308091612275974001e+02 2.947210716704572633e+02 6.640246697664586009e+02 1.496088350789791548e+03 3.370778911205414715e+03
1.000000000000000000e+00 2.316527916283383171e+00 5.366301586920233291e+00 1.243118743329654130e+01 2.879719272178261491e+01 6.670950085060208323e+01 1.545344210017498199e+02 3.579833002772426198e+02 8.292783086554894680e+02 1.921046352368709222e+03 4.450157503736480066e+03
1.000000000000000000e+00 2.379994434537722192e+00 5.664373508430531778e+00 1.348117742520757645e+01 3.208512724300960883e+01 7.636242426979751485e+01 1.817421447699263695e+02 4.325452930733737276e+02 1.029455390200117336e+03 2.450098099281138275e+03 5.831219840360560738e+03
1.000000000000000000e+00 2.443460952792061214e+00 5.970501427819487894e+00 1.458868710746616770e+01 3.564688729959453894e+01 8.710177720513850375e+01 2.128297915195495591e+02 5.200412851688943192e+02 1.270700574149994509e+03 3.104907235625964859e+03 7.586719592293585265e+03
1.000000000000000000e+00 2.506927471046401124e+00 6.284685345087104302e+00 1.575525033848159318e+01 3.949726988675261907e+01 9.901679091043391168e+01 2.482279132282243665e+02 6.222893747523579577e+02 1.560034328506974816e+03 3.910892913909560775e+03 9.804324882200586217e+03
1.000000000000000000e+00 2.570393989300740145e+00 6.606925260233373010e+00 1.698240097666309012e+01 4.365146139430982686e+01 1.122014539921272842e+02 2.884019429321675148e+02 7.413066206154984457e+02 1.905450081858921294e+03 4.897757437322774422e+03 1.258916627794745546e+04
1.000000000000000000e+00 2.633860507555079167e+00 6.937221173258299345e+00 1.827167288041994553e+01 4.812503760670325192e+01 1.267546359768986974e+02 3.338540298490736973e+02 8.793249445075897484e+02 2.316019244646602147e+03 6.100071623212230406e+03 1.606673774163610142e+04
1.000000000000000000e+00 2.697327025809418188e+00 7.275573084161881532e+00 1.962459990816142508e+01 5.293396370298084008e+01 1.427802108792650131e+02 3.851249215554094576e+02 1.038807859224138156e+03 2.802004513308493188e+03 7.557922500186964498e+03 2.038618861872738853e+04
1.000000000000000000e+00 2.760793544063758098e+00 7.621980992944125788e+00 2.104271591829681398e+01 5.809459425680152123e+01 1.603871807691811284e+02 4.427958932181421687e+02 1.222468043334592039e+03 3.374981881862396222e+03 9.317628190777855707e+03 2.572404775508597959e+04
1.000000000000000000e+00 2.824260062318097120e+00 7.976444899605021455e+00 2.252755476923534417e+01 6.362367323643496064e+01 1.796897993396400466e+02 5.074907238808981447e+02 1.433285783453721706e+03 4.047971796096650905e+03 1.143252507710582722e+04 3.228842398672011041e+04
1.000000000000000000e+00 2.887726580572436141e+00 8.338964804144573861e+00 2.408065031938630440e+01 6.953833400476194981e+01 2.008076954742751923e+02 5.798777198045597743e+02 1.674528304961362664e+03 4.835579896157832991e+03 1.396383259861667466e+04 4.032373056168924813e+04
1.000000000000000000e+00 2.951193098826776051e+00 8.709540706562789225e+00 2.570353642715898701e+01 7.585609931927425009e+01 2.238659968149606811e+02 6.606717848622889733e+02 1.949770012075155819e+03 5.754147803935599768e+03 1.698160128860398981e+04 5.011598452995598200e+04
1.000000000000000000e+00 3.014659617081115073e+00 9.088172606859656000e+00 2.739774695096260970e+01 8.259488133207422322e+01 2.489954533294110206e+02 7.506365379889808764e+02 2.262913658180954826e+03 6.821914422259422281e+03 2.056574991996872632e+04 6.199873577871889574e+04
1.000000000000000000e+00 3.078126135335454094e+00 9.474860505035177738e+00 2.916481574920646125e+01 8.977298158987547083e+01 2.763325608787842498e+02 8.505864776851612987e+02 2.618212467325622129e+03 8.059188223536120859e+03 2.480719790045424452e+04 7.635968420182701084e+04
1.000000000000000000e+00 3.141592653589793116e+00 9.869604401089357992e+00 3.100627668029981621e+01 9.740909103400241520e+01 3.060196847852813562e+02 9.613891935753041480e+02 3.020293227776790900e+03 9.488531016070570331e+03 2.980909933344620003e+04 9.364804747608298203e+04
