1.000000000000000000e+00 6.127020907717277420e-02 3.660231674446118993e-02 2.054113242695247005e-02 1.082921022983694519e-02 5.363222099108090613e-03 2.495234544696707264e-03 1.090570036696294348e-03 4.477672679631988957e-04 1.727061170451284547e-04 6.257771366017173735e-05
1.000000000000000000e+00 6.914001886199784563e-02 4.196425293068210827e-02 2.392688119410612060e-02 1.281590516962691044e-02 6.448653948018761087e-03 3.048214004084287207e-03 1.353562864057384447e-03 5.646352691706574061e-04 2.212657370522460351e-04 8.145484659060265762e-05
1.000000000000000000e+00 7.770702588707366354e-02 4.791826437733984895e-02 2.775865799688624277e-02 1.510610321912147190e-02 7.722590820867556750e-03 3.708772516293840950e-03 1.673223526334240456e-03 7.091438218050854321e-04 2.823392649489464036e-04 1.056002218862350854e-04
1.000000000000000000e+00 8.698447433796009653e-02 5.449709153120968486e-02 3.207461864158481918e-02 1.773398238820238226e-02 9.211018171879348931e-03 4.494336649555632189e-03 2.060061360178766770e-03 8.870565502935129050e-04 3.588219921189697678e-04 1.363525906128737236e-04
1.000000000000000000e+00 9.697814251413053310e-02 6.172999372607088087e-02 3.691264780775548732e-02 2.073532086007032899e-02 1.094215634943101860e-02 5.424399494441315035e-03 2.526137654754734719e-03 1.105144211015658901e-03 4.541899168884947868e-04 1.753527652363766906e-04
1.000000000000000000e+00 1.076853544922561218e-01 6.964177040061958479e-02 4.230966228942338592e-02 2.414715164929580674e-02 1.294639505346809223e-02 6.520612552341977126e-03 3.085208584032215692e-03 1.371315109758828666e-03 5.725937277597218820e-04 2.246014245217984109e-04
1.000000000000000000e+00 1.190940555994088740e-01 7.825174580697928650e-02 4.830082858575125704e-02 2.800733082785366104e-02 1.525616779529136852e-02 7.806849134572841839e-03 3.752863010913350464e-03 1.694752299146528619e-03 7.189626783329675606e-04 2.865253529819574503e-04
1.000000000000000000e+00 1.311819825107500836e-01 8.757273838973242408e-02 5.491870216056757292e-02 3.235401596719422734e-02 1.790575840432466134e-02 9.309231711339512744e-03 4.546650327989065765e-03 2.086055527695880336e-03 8.991181590299454282e-04 3.640527100341989339e-04
1.000000000000000000e+00 1.439159594476984161e-01 9.761003922872864280e-02 6.219229913110349561e-02 3.722505360954497106e-02 2.093103223192552612e-02 1.105611521883991671e-02 5.486192730189440141e-03 2.557385270953952978e-03 1.119896413199197730e-03 4.606978046196852621e-04
1.000000000000000000e+00 1.572513516237540043e-01 1.083604267324054377e-01 7.014611471954947108e-02 4.265727714307208929e-02 2.436908567473062073e-02 1.307801809605081862e-02 6.593275573983905548e-03 3.122605475422684379e-03 1.389279414638675599e-03 5.806556809110735269e-04
1.000000000000000000e+00 1.711317056717738816e-01 1.198112469824746951e-01 7.879910638787288035e-02 4.868571937779119646e-02 2.825780900746610591e-02 1.540749282826317165e-02 7.891908801914909038e-03 3.797420901894543559e-03 1.716532418653079648e-03 7.289065927580479177e-04
1.000000000000000000e+00 1.854886042299268845e-01 1.319395906110056860e-01 8.816366304063145976e-02 5.534274734552472458e-02 3.263535929344853204e-02 1.807892806901355287e-02 9.408351840772098337e-03 4.599504185883838622e-03 2.112346121110957389e-03 9.113301522340801772e-04
1.000000000000000000e+00 2.002417581472325514e-01 1.447115976953012029e-01 9.824458487282868024e-02 6.265713029924066535e-02 3.753954233092383214e-02 2.112827503887831568e-02 1.117109396122077311e-02 5.548606964138356155e-03 2.588980714882521510e-03 1.134828575753434781e-03
1.000000000000000000e+00 2.152993549239483051e-01 1.580819217634490403e-01 1.090381012025936347e-01 7.065305546478720111e-02 4.300710517803062877e-02 2.459269189539561862e-02 1.321078186335668259e-02 6.666648678476175260e-03 3.160408430139607927e-03 1.407458016162983381e-03
1.000000000000000000e+00 2.305586761075714142e-01 1.719933825216940770e-01 1.205309558022106542e-01 7.934910968145215959e-02 4.907294374180139196e-02 2.851010116053214957e-02 1.556008627446799075e-02 7.977775997531957528e-03 3.842450398784795842e-03 1.738566459784715926e-03
1.000000000000000000e+00 2.459069895531881544e-01 1.863768342875804507e-01 1.326995906717367280e-01 8.875724851988738007e-02 5.576923315923496688e-02 3.291865709562533104e-02 1.825349965892291912e-02 9.508385234347943235e-03 4.652902913579024489e-03 2.138936085432377888e-03
1.000000000000000000e+00 2.612227149078386046e-01 2.011512733263333408e-01 1.455094597462980033e-01 9.888177763664177111e-02 6.312449216123636186e-02 3.785612212837340812e-02 2.132705778842628949e-02 1.128709972789414089e-02 5.611647384787552505e-03 2.620927333497921879e-03
1.000000000000000000e+00 2.763768526179107288e-01 2.162242023755976683e-01 1.589145035715993359e-01 1.097183738559439348e-01 7.116259619186697527e-02 4.335915404415065233e-02 2.481797894015818143e-02 1.334469394682292337e-02 6.740737562425202015e-03 3.198621227198632753e-03
1.000000000000000000e+00 2.912346584499064805e-01 2.314922646890005542e-01 1.728568144318810007e-01 1.212531756021720947e-01 7.990175763484003157e-02 4.946250861670666715e-02 2.876421590722932214e-02 1.571395611203995138e-02 8.064456926885480922e-03 3.887955739807947338e-03
1.000000000000000000e+00 3.056575372506580845e-01 2.468421530664233199e-01 1.872665187166747125e-01 1.334619736871685003e-01 8.935349493856444003e-02 5.619816561184170361e-02 3.320391783461997676e-02 1.842948146752439176e-02 9.609338596083049494e-03 4.706851231329087573e-03
1.000000000000000000e+00 3.195051217632446372e-01 2.621517917517757756e-01 2.020618994562008719e-01 1.463095339454528465e-01 9.952161557954787574e-02 6.359438957076286869e-02 3.817480113306441492e-02 2.152738899879830248e-02 1.140413969820705704e-02 5.675319211387573962e-03
1.000000000000000000e+00 3.326374950740799696e-01 2.772917809954167923e-01 2.171497769764956232e-01 1.597490826894521765e-01 1.104012405034376643e-01 7.167474036499033030e-02 4.371343135397386809e-02 2.504495544128552270e-02 1.347976196314471138e-02 6.815547953515597134e-03
1.000000000000000000e+00 3.449175090002398192e-01 2.921270857638015306e-01 2.324261596110469008e-01 1.737219843377949546e-01 1.219778997742515941e-01 8.045705208973812084e-02 4.985442089120548786e-02 2.902016186254528438e-02 1.586911034055182856e-02 8.151957826222668013e-03
1.000000000000000000e+00 3.562131457156910153e-01 3.065189418272798449e-01 2.477771694932816293e-01 1.881576378011142192e-01 1.342267304925620353e-01 8.995240228875872601e-02 5.662955064963164087e-02 3.349114995631261721e-02 1.860688180477156062e-02 9.711218659752931734e-03
1.000000000000000000e+00 3.663998664047869447e-01 3.203269445789232450e-01 2.630802408299612871e-01 2.029736142833914736e-01 1.471118084738931575e-01 1.001640966293638468e-01 6.406682730354461286e-02 3.849558745015545930e-02 2.172927719854383932e-02 1.152222107939273286e-02
1.000000000000000000e+00 3.753628889149343562e-01 3.334112787472705008e-01 2.782055799498995285e-01 2.180760541120439211e-01 1.605856445929455811e-01 1.110866968132784433e-01 7.218949135615966572e-02 4.406994468196980680e-02 2.527363003395732832e-02 1.361599355407351261e-02
1.000000000000000000e+00 3.829993363903083647e-01 3.456350409682445446e-01 2.930178681030438659e-01 2.333603341364993977e-01 1.745888750112327137e-01 1.227051215581660554e-01 8.101499478158184775e-02 5.024868740295776459e-02 2.927794763571410497e-02 1.602555698074642487e-02
1.000000000000000000e+00 3.892202007679243514e-01 3.568666022559363049e-01 3.073781797470808153e-01 2.487120102734004523e-01 1.890501716663536003e-01 1.349938517638506752e-01 9.055397044279944740e-02 5.706339415418677785e-02 3.378036189093106684e-02 1.878570899675967645e-02
1.000000000000000000e+00 3.939520687946062583e-01 3.669819539998613322e-01 3.211460812136233689e-01 2.640080321159641308e-01 2.038863954049591753e-01 1.479162713489185765e-01 1.008092185816163444e-01 6.454181005649133052e-02 3.881848915808742279e-02 2.193273092611762454e-02
1.000000000000000000e+00 3.971385637902005161e-01 3.758669794079704807e-01 3.341818675079800682e-01 2.791182183983761389e-01 2.190030090308953126e-01 1.614241745927109672e-01 1.117747383102634384e-01 7.270685244431245031e-02 4.442870156377005247e-02 2.550401135577384445e-02
1.000000000000000000e+00 3.987414635760088699e-01 3.834195924386949450e-01 3.463488888686754863e-01 2.939069737830242168e-01 2.342947614079212704e-01 1.754574690605409937e-01 1.234348340409527484e-01 8.157558733869783862e-02 5.064531493777010146e-02 2.953758182964816292e-02
1.000000000000000000e+00 3.987414635760088699e-01 3.895516882802364522e-01 3.575159138730837904e-01 3.082352192154175219e-01 2.496466467463386574e-01 1.899441002798347988e-01 1.357633280172860502e-01 9.115819915245394756e-02 5.749970194153482261e-02 3.407156205240917390e-02
1.000000000000000000e+00 3.971385637902005161e-01 3.941908533248429936e-01 3.675594725623606007e-01 3.219625002806616454e-01 2.649351355067827152e-01 2.048002202691239781e-01 1.487229104238209643e-01 1.014569790988198994e-01 6.501934244683073294e-02 3.914351430787393199e-02
1.000000000000000000e+00 3.939520687946062583e-01 3.972817882571162418e-01 3.763661214591544901e-01 3.349492309103551668e-01 2.800296652077868265e-01 2.199306168458528832e-01 1.622646578340876389e-01 1.124653603751612496e-01 7.322682681445580322e-02 4.478970949539896884e-02
1.000000000000000000e+00 3.892202007679243514e-01 3.987874051612741999e-01 3.838345725898214544e-01 3.470590237317831561e-01 2.947943710980496790e-01 2.352294144487757088e-01 1.763277489308432699e-01 1.241670301564735956e-01 8.213883128146352852e-02 5.104431022877833207e-02
1.000000000000000000e+00 3.829993363903082537e-01 3.986895682169930288e-01 3.898776307532317298e-01 3.581610535981173959e-01 3.090900284474719095e-01 2.505810501529150414e-01 1.908394034514375726e-01 1.365351496090937700e-01 9.176508804813605924e-02 5.793847976129769262e-02
1.000000000000000000e+00 3.753628889149343562e-01 3.969894573018495354e-01 3.944238872797509177e-01 3.681323976247687924e-01 3.227761704353371286e-01 2.658615208243778061e-01 2.057150661759535870e-01 1.495317133877157034e-01 1.021073757097606671e-01 6.549942901124067296e-02
1.000000000000000000e+00 3.663998664047868337e-01 3.937075443082821424e-01 3.974191242991433337e-01 3.768602935664085996e-01 3.357133385831926331e-01 2.809398891966945477e-01 2.208588525347841558e-01 1.631070792971506256e-01 1.131585582440970822e-01 7.374941755680267108e-02
1.000000000000000000e+00 3.562131457156910153e-01 3.888831828397052992e-01 3.988273909134137374e-01 3.842442587218746208e-01 3.477654166948638825e-01 2.956800283231781901e-01 2.361642661645651509e-01 1.771996969042798908e-01 1.249017026849278261e-01 8.270472802146897062e-02
1.000000000000000000e+00 3.449175090002397082e-01 3.825738227831853577e-01 3.986317214102953477e-01 3.901980137998956599e-01 3.588019946003873084e-01 3.099425756701826296e-01 2.515151916365608309e-01 1.917360608339450379e-01 1.373093067351400243e-01 9.237463663811885939e-02
1.000000000000000000e+00 3.326374950740799696e-01 3.748538716751835809e-01 3.968344754568565724e-01 3.946511602916595862e-01 3.687007048873788273e-01 3.235870603769145371e-01 2.667871578172164582e-01 2.066309102780597429e-01 1.503426677653844357e-01 1.027604058087851352e-01
1.000000000000000000e+00 3.195051217632445817e-01 3.658132344107367095e-01 3.934572907358959704e-01 3.975505657746458699e-01 3.773494744222568587e-01 3.364741602319283875e-01 2.818488591369948670e-01 2.217876909415482933e-01 1.639514237967500676e-01 1.138543270079445946e-01
1.000000000000000000e+00 3.056575372506580845e-01 3.555555713578678612e-01 3.885406493543087092e-01 3.988614190398990789e-01 3.846486329310705998e-01 3.484680390042072529e-01 2.965639137160598904e-01 2.370992893439837212e-01 1.780732951002613196e-01 1.256388442523735383e-01
1.000000000000000000e+00 2.912346584499063140e-01 3.441963220395057865e-01 3.821430701712271727e-01 3.985679257485038596e-01 3.905128232706668312e-01 3.594387101894648828e-01 3.107928291241789931e-01 2.524490422446826199e-01 1.926340519235220650e-01 1.380857894306073697e-01
1.000000000000000000e+00 2.763768526179107288e-01 3.318605470069213581e-01 3.743399495753594874e-01 3.966736251808586355e-01 3.948726622452384261e-01 3.692643702200078537e-01 3.243951388506088329e-01 2.677120161618268268e-01 2.075477295813084877e-01 1.511557609171292615e-01
1.000000000000000000e+00 2.612227149078384936e-01 3.186806441932723555e-01 3.652220828156585997e-01 3.932013191974518262e-01 3.976761068042627412e-01 3.778336429153556497e-01 3.372316656406257329e-01 2.827565437556335826e-01 2.227171067769379009e-01 1.647976759825638404e-01
1.000000000000000000e+00 2.459069895531881544e-01 3.047939978197595767e-01 3.548939064226216966e-01 3.881926154046923538e-01 3.988894880151831468e-01 3.850476775329579882e-01 3.491668620170380599e-01 2.974459955187855331e-01 2.380344566600830769e-01 1.789485254757354760e-01
1.000000000000000000e+00 2.305586761075712476e-01 2.903406178230567569e-01 3.434715092640281409e-01 3.817070973223640751e-01 3.984981840905326700e-01 3.908220452544785561e-01 3.600711738169910525e-01 3.116407570657208637e-01 2.533825729300393514e-01 1.935333560602084668e-01
1.000000000000000000e+00 2.152993549239482218e-01 2.754608258485961025e-01 3.310804651349762429e-01 3.738211446920404191e-01 3.965069136598204369e-01 3.950883832782470240e-01 3.698233696637028278e-01 3.252003746495720216e-01 2.686360654643636381e-01 2.084655009455445018e-01
1.000000000000000000e+00 2.002417581472324681e-01 2.602930402464885273e-01 3.178535433337137395e-01 3.646264365801045737e-01 3.929396410621088243e-01 3.977957417713462451e-01 3.783127781320111405e-01 3.379858246739619321e-01 2.836629117363345665e-01 2.236470746196342618e-01
1.000000000000000000e+00 1.854886042299268845e-01 2.449717074125332683e-01 3.039283553431076923e-01 3.542281782828668457e-01 3.878390963169341399e-01 3.989115965808137099e-01 3.854413750637070146e-01 3.498618572034551399e-01 2.983262419597411674e-01 2.389697406714513528e-01
1.000000000000000000e+00 1.711317056717737706e-01 2.296254204826326251e-01 2.894449955202202385e-01 3.427430999529744726e-01 3.812659232171935475e-01 3.984224995614079612e-01 3.911256660797832740e-01 3.606993590785166348e-01 3.124863277686411589e-01 2.543157545521301799e-01
1.000000000000000000e+00 1.572513516237539211e-01 2.143752590985111284e-01 2.745437316652387105e-01 3.302972801161034311e-01 3.732974792901623262e-01 3.963343483394994871e-01 3.952983137822667081e-01 3.703776794324356025e-01 3.260027366168802287e-01 2.695592752621843169e-01
1.000000000000000000e+00 1.439159594476983606e-01 1.993333760221868145e-01 2.593627976364618615e-01 3.170238506853211291e-01 3.640263208254765903e-01 3.926722679473396704e-01 3.979094653223808065e-01 3.787868593576841914e-01 3.387366072792135641e-01 2.845679317213355430e-01
1.000000000000000000e+00 1.311819825107500836e-01 1.846018481009364942e-01 2.440363350006964083e-01 3.030606416332892183e-01 3.535584144423948860e-01 3.874801076491070084e-01 3.989277437455278075e-01 3.858297082813829659e-01 3.505529961483644374e-01 2.992046212554700935e-01
1.000000000000000000e+00 1.190940555994087630e-01 1.702718007827966062e-01 2.286925243076211589e-01 2.885478231518205372e-01 3.420111234847331705e-01 3.808195670476031136e-01 3.983408755520350675e-01 3.914236723155598563e-01 3.613232397153359754e-01 3.133295095262937369e-01
1.000000000000000000e+00 1.076853544922560385e-01 1.564228073459676682e-01 2.134519392377436653e-01 2.736256009904832198e-01 3.295110226748462767e-01 3.727689758214275395e-01 3.961559369248917051e-01 3.955024444034140330e-01 3.709272759147878018e-01 3.268021936475233868e-01
1.000000000000000000e+00 9.697814251413053310e-02 1.431225564952913754e-01 1.984261489036891479e-01 2.584320168653924665e-01 3.161915977829183322e-01 3.634217608322637960e-01 3.923992117180711281e-01 3.980172723673819912e-01 3.792558660784818292e-01 3.394839834882395491e-01
1.000000000000000000e+00 8.698447433796013817e-02 1.304267752181543227e-01 1.837165852985494507e-01 2.431009005698944736e-01 3.021908885050437754e-01 3.528846425339864923e-01 3.871156651901384582e-01 3.989379287853254685e-01 3.862126601672041804e-01 3.512402505534089614e-01
1.000000000000000000e+00 7.770702588707360803e-02 1.183793879583153602e-01 1.694136845913881417e-01 2.277600139524518508e-01 2.876491322999327194e-01 3.412756093349484376e-01 3.803680482153796727e-01 3.982533157189450113e-01 3.917160507723037588e-01 3.619427896163120995e-01
1.000000000000000000e+00 6.914001886199783176e-02 1.070128883875224313e-01 1.555963029582665691e-01 2.125294195407397002e-01 2.727064646901910527e-01 3.287217236004404408e-01 3.722356569227014411e-01 3.959716873796581549e-01 3.957007660430356677e-01 3.714721356756255921e-01
1.000000000000000000e+00 6.127020907717277420e-02 9.634889640872940086e-02 1.423314001666609874e-01 1.975200985928118880e-01 2.575007276383246557e-01 3.153568161934283132e-01 3.628127820382706092e-01 3.921204844858063310e-01 3.981191580802767027e-01 3.797197779826361197e-01
1.000000000000000000e+00 5.407790932213125262e-02 8.639887053872409572e-02 1.296739774221953023e-01 1.828328350610279318e-01 2.421654322670348525e-01 3.013191277733580087e-01 3.522068903175167298e-01 3.867457849586527496e-01 3.989421512435239459e-01 3.865902139267851090e-01
1.000000000000000000e+00 4.753801971560541600e-02 7.716494447273229695e-02 1.176672502138833148e-01 1.685573736699496616e-01 2.268279156624464776e-01 2.867489545164861875e-01 3.405365870745519219e-01 3.799113863308044015e-01 3.981598239840213327e-01 3.920027885030000769e-01
1.000000000000000000e+00 4.162104134465050703e-02 6.864085636808674173e-02 1.063430321827302794e-01 1.547718523235843135e-01 2.116077240663860881e-01 2.717863535717883194e-01 3.279294137448215407e-01 3.716975454143983670e-01 3.957816079255326858e-01 3.958932698583835785e-01
1.000000000000000000e+00 3.629405221464861164e-02 6.081294010208773693e-02 9.572230246286847488e-02 1.415425016273917924e-01 1.966152467385955116e-01 2.565689595762364328e-01 3.145195375139042682e-01 3.621994100368358116e-01 3.918360986077296659e-01 3.982151178992628937e-01
1.000000000000000000e+00 3.152162802304546430e-02 5.366114933668936909e-02 8.581592652888297978e-02 1.289235976540359097e-01 1.819506164665752046e-01 2.412299581324400810e-01 3.004453912515663294e-01 3.515251856780557405e-01 3.863704832017985091e-01 3.989404109307920776e-01
1.000000000000000000e+00 2.726669386181978030e-02 4.716008751579035124e-02 7.662549930565590306e-02 1.169576483707251841e-01 1.677028844264976115e-01 2.258962555572758546e-01 2.858473213214745567e-01 3.397940863677922918e-01 3.794496012112338335e-01 3.980604045342078234e-01
1.000000000000000000e+00 2.349129651679737404e-02 4.128001977408745499e-02 6.814427909455887666e-02 1.056757895022095300e-01 1.539494691396581239e-01 2.106868767325332514e-01 2.708652983826230209e-01 3.271341240206322998e-01 3.711546642988555744e-01 3.955857070417103105e-01
1.000000000000000000e+00 2.015729044957860483e-02 3.598784599007449903e-02 6.035818164400696961e-02 9.509836209828603781e-02 1.407558718803071374e-01 1.957116148374514475e-01 2.556367422145749413e-01 3.136797933695636975e-01 3.615816705750428683e-01 3.915460666857937810e-01
1.000000000000000000e+00 1.722693372389077007e-02 3.124801771328346994e-02 5.324680531775831394e-02 8.523564172955609697e-02 1.281756442874264212e-01 1.810699484329666153e-01 2.402945060985836878e-01 2.995697107494553202e-01 3.508395566239614904e-01 3.859897763940585147e-01
1.000000000000000000e+00 1.466339299809262843e-02 2.702338528991555383e-02 4.678446064613232119e-02 7.608868802552175292e-02 1.162505882839220683e-01 1.668502331045158549e-01 2.249650596299155036e-01 2.849442642011746907e-01 3.390481369702610936e-01 3.789827128796672828e-01
1.000000000000000000e+00 1.243115919661619273e-02 2.327596506839839027e-02 4.094118042745695241e-02 6.765028312922548304e-02 1.050111638307558576e-01 1.531291669390877075e-01 2.097669013151800821e-01 2.699433298083329102e-01 3.263358853992306963e-01 3.706070367586957737e-01
1.000000000000000000e+00 1.049637756360004281e-02 1.996761997187880902e-02 3.568368981995145156e-02 5.990592847249729541e-02 9.447707660886714431e-02 1.399715217657154231e-01 1.948092242325792089e-01 2.547041050018030162e-01 3.128376154118251984e-01 3.609595895519225328e-01
1.000000000000000000e+00 8.827097479458751242e-03 1.706064988335620827e-02 3.097631937173709812e-02 5.283487094856863242e-02 8.465801544693925262e-02 1.274301255391167564e-01 1.801908497171961776e-01 2.393591039888411098e-01 2.986921180713757451e-01 3.501500312849691321e-01
1.000000000000000000e+00 7.393448690349368330e-03 1.451829112789891109e-02 2.678184753213172856e-02 4.641113192866261339e-02 7.555450817083750326e-02 1.155460756595762528e-01 1.659994357828211420e-01 2.240343537456153944e-01 2.840398146063727869e-01 3.382987687269169430e-01
1.000000000000000000e+00 6.167751480522288589e-03 1.230512680374316707e-02 2.306226273861729931e-02 4.060451547967308672e-02 6.715886447290496386e-02 1.043491585142983652e-01 1.523109590894055898e-01 2.088478214476729711e-01 2.690204784712230124e-01 3.255347289086978901e-01
1.000000000000000000e+00 5.124568838929528629e-03 1.038741177955731371e-02 1.977943856680853749e-02 3.538157543162911284e-02 5.945617528436320659e-02 9.385844716139973842e-02 1.391894619616668438e-01 1.939080961133971270e-01 2.537710772979582252e-01 3.119930353163485326e-01
1.000000000000000000e+00 4.240708873210601200e-03 8.733317827479472953e-03 1.689571857182777664e-02 3.070652446055659873e-02 5.242533985354384807e-02 8.408304687312319337e-02 1.266870494692775018e-01 1.793133389151358725e-01 2.384237795162518769e-01 2.978126450143596671e-01
1.000000000000000000e+00 3.495185650852104028e-03 7.313105606368931061e-03 1.437441026685741009e-02 2.654207194872868283e-02 4.604009414000168748e-02 7.502295717979673428e-02 1.148441160553719531e-01 1.651505083754415126e-01 2.231041636408832296e-01 2.831340039505994555e-01
1.000000000000000000e+00 2.869146346354479755e-03 6.099231066918756224e-03 1.218019012818936236e-02 2.285018092895664890e-02 4.027001707284123821e-02 6.667001904029189185e-02 1.036897767605736292e-01 1.514948587931595203e-01 2.079296606199186603e-01 2.680967749286536361e-01
